227	2015-08-02	625	587	557	61950715392	61601382912	61321965312	57.70	57.37	57.11
228	2015-08-03	626	588	557	62001196032	61648799232	61366881792	57.74	57.41	57.15
229	2015-08-04	626	588	557	62051676672	61696215552	61411798272	57.79	57.46	57.19
230	2015-08-05	627	588	558	62102237952	61743631872	61456795392	57.84	57.50	57.24
231	2015-08-06	627	589	558	62152799232	61791128832	61501792512	57.88	57.55	57.28
232	2015-08-07	628	589	558	62203441152	61838625792	61546789632	57.93	57.59	57.32
233	2015-08-08	628	589	558	62254083072	61886122752	61591786752	57.98	57.64	57.36
234	2015-08-09	629	590	558	62304805632	61933700352	61636783872	58.03	57.68	57.40
235	2015-08-10	629	590	559	62355528192	61981277952	61681861632	58.07	57.72	57.45
236	2015-08-11	630	590	559	62406331392	62028855552	61726939392	58.12	57.77	57.49
237	2015-08-12	630	591	559	62457134592	62076513792	61772017152	58.17	57.81	57.53
238	2015-08-13	631	591	559	62508018432	62124172032	61817094912	58.22	57.86	57.57
239	2015-08-14	631	591	559	62558902272	62171830272	61862172672	58.26	57.90	57.61
240	2015-08-15	632	592	560	62609866752	62219569152	61907331072	58.31	57.95	57.66
241	2015-08-16	632	592	560	62660831232	62267308032	61952489472	58.36	57.99	57.70
242	2015-08-17	633	592	560	62711876352	62315046912	61997647872	58.40	58.04	57.74
243	2015-08-18	633	593	560	62762921472	62362866432	62042806272	58.45	58.08	57.78
244	2015-08-19	634	593	560	62814047232	62410685952	62087964672	58.50	58.12	57.82
245	2015-08-20	634	593	561	62865172992	62458505472	62133203712	58.55	58.17	57.87
246	2015-08-21	635	594	561	62916379392	62506405632	62178442752	58.60	58.21	57.91
247	2015-08-22	635	594	561	62967585792	62554305792	62223681792	58.64	58.26	57.95
248	2015-08-23	636	594	561	63018872832	62602205952	62268920832	58.69	58.30	57.99
249	2015-08-24	636	595	561	63070159872	62650186752	62314159872	58.74	58.35	58.03
250	2015-08-25	637	595	562	63121527552	62698167552	62359479552	58.79	58.39	58.08
251	2015-08-26	637	595	562	63172895232	62746148352	62404799232	58.83	58.44	58.12
252	2015-08-27	638	596	562	63224343552	62794209792	62450118912	58.88	58.48	58.16
253	2015-08-28	638	596	562	63275791872	62842271232	62495438592	58.93	58.53	58.20
254	2015-08-29	639	596	562	63327320832	62890332672	62540758272	58.98	58.57	58.25
255	2015-08-30	639	597	563	63378849792	62938474752	62586158592	59.03	58.62	58.29
256	2015-08-31	640	597	563	63430459392	62986616832	62631558912	59.07	58.66	58.33
